id,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,odd_time_signature,valence,cluster
0vI64OhYqTo6KYswDlx0yT,0.497,0.368911596100845,0.771,0.00895,0.0788,0.707380519046584,0,0.0528,-0.5224332386002608,0,0.24,3
4gMgiXfqyzZLMhsksGmbQV,0.693,-0.2515050427993881,0.394,0.000694,0.247,-0.0679236861354097,1,0.0428,-0.397166732043418,0,0.721,3
7DDvRmOSP2Yx28CfL6W7aw,0.503,-0.5329311470427929,0.148,0.706,0.119,-0.5367625627477464,1,0.0349,-1.358222411676531,0,0.521,3
5a4MgIUSf9K8wXLSm6xPEx,0.519,1.0287297707856913,0.413,0.152,0.351,0.5900233662845024,0,0.0251,-1.3466881661882173,0,0.267,3
6tjF3ty70qWIu4OIBzP75K,0.174,-0.3865745233119312,0.633,0.917,0.155,0.2696009893964067,0,0.0414,-1.099901318275864,1,0.156,3
5xUz3xvyPPrNfnBrh9IOZa,0.158,0.2092972820648003,0.615,0.861,0.153,1.3051746589954796,1,0.0367,-1.2803416088067203,0,0.303,3
3xGJuHvSxFJxxYlHj5BIoT,0.615,-0.3869037316557989,0.55,0.19,0.747,0.3299504800127533,0,0.0349,-0.6806265656109224,0,0.549,3
1OJP1r3sh6yVwMOYZFG4vk,0.216,-0.5595264782509555,0.899,0.789,0.688,1.0873660739697064,1,0.152,-0.5112276040945203,1,0.219,3
4Ev1LZ4uzjnSvDHpgdyBZK,0.599,0.1069275960509936,0.399,0.00337,0.712,0.2992842893412548,1,0.0248,-0.6529903819765299,0,0.222,3
0u90NnJ2p3Q2MIP9IaAsg5,0.464,1.0935744085749302,0.65,0.377,0.0728,0.5888438974125216,1,0.0366,-0.6535161595486465,0,0.15,3
1tDWVeCR9oWGX8d5J9rswk,0.359,-0.760922034100142,0.577,0.751,0.0686,0.9303001358509404,1,0.0397,-1.5818093242192273,0,0.141,3
4nvAMzXUzlVcfjLa7KxOe2,0.179,-1.0560196905667347,0.281,0.928,0.337,1.2579959041162507,1,0.0386,-1.0604022781705846,1,0.292,3
6uE9hF8fIb6shBXrrzA12U,0.162,0.6153334474384399,0.411,0.0769,0.687,0.8263102969713069,1,0.0346,-1.8002041832372695,0,0.246,3
5qlckstqDQ2RskL0SJsDYx,0.365,0.1481821045139473,0.204,0.424,0.823,-0.0474795590210774,1,0.0314,-1.4298267447791964,0,0.201,3
6uE9hF8fIb6shBXrrzA12U,0.162,0.6153334474384399,0.411,0.0769,0.687,0.8263102969713069,1,0.0346,-1.8002041832372695,0,0.246,3
2DVkYfl2YuOMlRfC98srEG,0.568,-0.259260250785641,0.413,0.00541,0.535,0.3818471103799052,1,0.0339,-1.3254270356157414,0,0.634,3
6tjF3ty70qWIu4OIBzP75K,0.174,-0.3865745233119312,0.633,0.917,0.155,0.2696009893964067,0,0.0414,-1.099901318275864,1,0.156,3
5F7YHcQPCRUNfUehsjgAu1,0.396,-0.1613960161064798,0.25,0.554,0.124,0.509033170408493,1,0.0285,-0.2580657031202506,0,0.115,3
4Ev1LZ4uzjnSvDHpgdyBZK,0.599,0.1069275960509936,0.399,0.00337,0.712,0.2992842893412548,1,0.0248,-0.6529903819765299,0,0.222,3
5y1Uc72BAKxaleTEXpcJJq,0.462,-0.0452560153663247,0.364,0.000682,0.118,1.1215706712571476,1,0.0335,-1.89320109130544,0,0.0781,3
3xyTufSSGLP3oZnomceAVW,0.23,1.3567670735444095,0.704,0.869,0.112,0.89668527299949,1,0.0566,-0.7220644105133827,0,0.308,3
5F7YHcQPCRUNfUehsjgAu1,0.396,-0.1613960161064798,0.25,0.554,0.124,0.509033170408493,1,0.0285,-0.2580657031202506,0,0.115,3
5xUz3xvyPPrNfnBrh9IOZa,0.158,0.2092972820648003,0.615,0.861,0.153,1.3051746589954796,1,0.0367,-1.2803416088067203,0,0.303,3
6zGFOp6rJZbYSp9DQO5AHY,0.479,0.0793963725509787,0.324,0.0,0.0675,-0.0913164854296943,1,0.0255,-0.9677668421832448,0,0.57,3
6tjF3ty70qWIu4OIBzP75K,0.174,-0.3865745233119312,0.633,0.917,0.155,0.2696009893964067,0,0.0414,-1.099901318275864,1,0.156,3
6JwcYUAHQAwUXJWZ4S9c5V,0.513,0.0422569683863703,0.833,1.07e-06,0.844,1.5045048983602216,0,0.0489,-0.8156199572519274,0,0.318,3
6dHuA6rCZDWm17Rv1hyZBT,0.363,0.6288921282294448,0.235,0.49,0.161,-0.5617279872046714,1,0.184,-1.3480354712167666,0,0.154,3
6uE9hF8fIb6shBXrrzA12U,0.162,0.6153334474384399,0.411,0.0769,0.687,0.8263102969713069,1,0.0346,-1.8002041832372695,0,0.246,3
2dxfyqdrI8XVOT3H1YcOsU,0.386,-0.1657274573165094,0.348,0.00123,0.236,0.6482104973022179,1,0.0291,-1.045779089446084,1,0.265,3
7KA6U0WOHdGxWWLGPYN2Sb,0.448,0.2325252822128313,0.402,0.000746,0.076,0.6686546244165505,1,0.03,-0.5174383516651511,0,0.244,3
3xGJuHvSxFJxxYlHj5BIoT,0.615,-0.3869037316557989,0.55,0.19,0.747,0.3299504800127533,0,0.0349,-0.6806265656109224,0,0.549,3
1PaiKdq5vIqoQ1OuQminON,0.0842,0.6004861511300102,0.325,0.588,0.136,0.3205147290369075,1,0.0666,-1.0483751162084114,0,0.0583,3
60WujjVzXLbbx4D6pSVg56,0.2,1.1151845848616688,0.404,0.729,0.681,0.3649413898815148,0,0.0283,-1.1271431687311688,0,0.124,3
4gMgiXfqyzZLMhsksGmbQV,0.693,-0.2515050427993881,0.394,0.000694,0.247,-0.0679236861354097,1,0.0428,-0.397166732043418,0,0.721,3
5qlckstqDQ2RskL0SJsDYx,0.365,0.1481821045139473,0.204,0.424,0.823,-0.0474795590210774,1,0.0314,-1.4298267447791964,0,0.201,3
6uU0Hu8oVk9gBihokcrDMH,0.381,0.293410013922977,0.508,0.846,0.535,0.0869798923847249,1,0.0465,-0.4073536725031824,0,0.403,3
4gMgiXfqyzZLMhsksGmbQV,0.693,-0.2515050427993881,0.394,0.000694,0.247,-0.0679236861354097,1,0.0428,-0.397166732043418,0,0.721,3
23ItRtrVX4vF30wGrzfznf,0.164,-0.4705978986196296,0.232,0.00268,0.427,-0.1917679176933856,0,0.0499,-1.264765448232758,0,0.0552,3
4nvAMzXUzlVcfjLa7KxOe2,0.179,-1.0560196905667347,0.281,0.928,0.337,1.2579959041162507,1,0.0386,-1.0604022781705846,1,0.292,3
6an16oJkgHMlEgTMgtfIP9,0.126,0.273911474013332,0.23,0.612,0.0939,-0.7262638948459826,0,0.0382,-1.0163684065057972,1,0.0371,3
62ZkQKB8UpUZkIqGPCxKN4,0.215,1.2929617935265243,0.467,0.919,0.095,0.1030993003017946,1,0.0643,-1.222703242463409,0,0.241,3
4bnu1f2cbv0YYJrPeV4dIF,0.305,-0.0722934263505381,0.375,0.0276,0.207,0.9336419643215524,1,0.028,-1.0838322412280423,1,0.184,3
2DVkYfl2YuOMlRfC98srEG,0.568,-0.259260250785641,0.413,0.00541,0.535,0.3818471103799052,1,0.0339,-1.3254270356157414,0,0.634,3
4Fqevhw2LYckHoKJlNMWQp,0.294,-0.8584429515064127,0.84,0.695,0.264,0.767336853372271,0,0.045,-1.1261244746851926,0,0.13,3
1tDWVeCR9oWGX8d5J9rswk,0.359,-0.760922034100142,0.577,0.751,0.0686,0.9303001358509404,1,0.0397,-1.5818093242192273,0,0.141,3
2DVkYfl2YuOMlRfC98srEG,0.568,-0.259260250785641,0.413,0.00541,0.535,0.3818471103799052,1,0.0339,-1.3254270356157414,0,0.634,3
63M8OHzd0lcVT517Pnon81,0.433,0.0301703191900877,0.662,0.00921,0.425,-0.5198568422493564,1,0.892,-1.1111726749781194,0,0.198,3
7DDvRmOSP2Yx28CfL6W7aw,0.503,-0.5329311470427929,0.148,0.706,0.119,-0.5367625627477464,1,0.0349,-1.358222411676531,0,0.521,3
6dHuA6rCZDWm17Rv1hyZBT,0.363,0.6288921282294448,0.235,0.49,0.161,-0.5617279872046714,1,0.184,-1.3480354712167666,0,0.154,3
6JwcYUAHQAwUXJWZ4S9c5V,0.513,0.0422569683863703,0.833,1.07e-06,0.844,1.5045048983602216,0,0.0489,-0.8156199572519274,0,0.318,3
5xUz3xvyPPrNfnBrh9IOZa,0.158,0.2092972820648003,0.615,0.861,0.153,1.3051746589954796,1,0.0367,-1.2803416088067203,0,0.303,3
6JwcYUAHQAwUXJWZ4S9c5V,0.513,0.0422569683863703,0.833,1.07e-06,0.844,1.5045048983602216,0,0.0489,-0.8156199572519274,0,0.318,3
6an16oJkgHMlEgTMgtfIP9,0.126,0.273911474013332,0.23,0.612,0.0939,-0.7262638948459826,0,0.0382,-1.0163684065057972,1,0.0371,3
6tjF3ty70qWIu4OIBzP75K,0.174,-0.3865745233119312,0.633,0.917,0.155,0.2696009893964067,0,0.0414,-1.099901318275864,1,0.156,3
6uU0Hu8oVk9gBihokcrDMH,0.381,0.293410013922977,0.508,0.846,0.535,0.0869798923847249,1,0.0465,-0.4073536725031824,0,0.403,3
62ZkQKB8UpUZkIqGPCxKN4,0.215,1.2929617935265243,0.467,0.919,0.095,0.1030993003017946,1,0.0643,-1.222703242463409,0,0.241,3
2DVkYfl2YuOMlRfC98srEG,0.568,-0.259260250785641,0.413,0.00541,0.535,0.3818471103799052,1,0.0339,-1.3254270356157414,0,0.634,3
4gMgiXfqyzZLMhsksGmbQV,0.693,-0.2515050427993881,0.394,0.000694,0.247,-0.0679236861354097,1,0.0428,-0.397166732043418,0,0.721,3
3xyTufSSGLP3oZnomceAVW,0.23,1.3567670735444095,0.704,0.869,0.112,0.89668527299949,1,0.0566,-0.7220644105133827,0,0.308,3
6uU0Hu8oVk9gBihokcrDMH,0.381,0.293410013922977,0.508,0.846,0.535,0.0869798923847249,1,0.0465,-0.4073536725031824,0,0.403,3
23ItRtrVX4vF30wGrzfznf,0.164,-0.4705978986196296,0.232,0.00268,0.427,-0.1917679176933856,0,0.0499,-1.264765448232758,0,0.0552,3
6dHuA6rCZDWm17Rv1hyZBT,0.363,0.6288921282294448,0.235,0.49,0.161,-0.5617279872046714,1,0.184,-1.3480354712167666,0,0.154,3
60WujjVzXLbbx4D6pSVg56,0.2,1.1151845848616688,0.404,0.729,0.681,0.3649413898815148,0,0.0283,-1.1271431687311688,0,0.124,3
4bnu1f2cbv0YYJrPeV4dIF,0.305,-0.0722934263505381,0.375,0.0276,0.207,0.9336419643215524,1,0.028,-1.0838322412280423,1,0.184,3
1OJP1r3sh6yVwMOYZFG4vk,0.216,-0.5595264782509555,0.899,0.789,0.688,1.0873660739697064,1,0.152,-0.5112276040945203,1,0.219,3
5A7eooPKJHtr0UJmatjH4a,0.653,-1.0243733627683749,0.472,7.69e-05,0.397,0.1453636015477704,1,0.0353,-0.448298600931783,0,0.448,3
3Tsh9pjiJ5cvmuiZALdgVz,0.515,-0.1440890631717249,0.565,1.35e-05,0.122,1.1773988645309017,1,0.0304,-0.3886885686930337,0,0.374,3
5xUz3xvyPPrNfnBrh9IOZa,0.158,0.2092972820648003,0.615,0.861,0.153,1.3051746589954796,1,0.0367,-1.2803416088067203,0,0.303,3
6zGFOp6rJZbYSp9DQO5AHY,0.479,0.0793963725509787,0.324,0.0,0.0675,-0.0913164854296943,1,0.0255,-0.9677668421832448,0,0.57,3
6zGFOp6rJZbYSp9DQO5AHY,0.479,0.0793963725509787,0.324,0.0,0.0675,-0.0913164854296943,1,0.0255,-0.9677668421832448,0,0.57,3
7ymn3tJva1XgJOhB9Kj5q0,0.337,0.3794509660809498,0.625,0.0122,0.142,0.7109189256625263,1,0.0482,-0.726862130858949,0,0.19,3
4Ev1LZ4uzjnSvDHpgdyBZK,0.599,0.1069275960509936,0.399,0.00337,0.712,0.2992842893412548,1,0.0248,-0.6529903819765299,0,0.222,3
5A7eooPKJHtr0UJmatjH4a,0.653,-1.0243733627683749,0.472,7.69e-05,0.397,0.1453636015477704,1,0.0353,-0.448298600931783,0,0.448,3
1OJP1r3sh6yVwMOYZFG4vk,0.216,-0.5595264782509555,0.899,0.789,0.688,1.0873660739697064,1,0.152,-0.5112276040945203,1,0.219,3
1tDWVeCR9oWGX8d5J9rswk,0.359,-0.760922034100142,0.577,0.751,0.0686,0.9303001358509404,1,0.0397,-1.5818093242192273,0,0.141,3
62ZkQKB8UpUZkIqGPCxKN4,0.215,1.2929617935265243,0.467,0.919,0.095,0.1030993003017946,1,0.0643,-1.222703242463409,0,0.241,3
4ggDbvTME5EAso1xfGX2M0,0.233,0.3362447224364952,0.494,1.16e-05,0.866,0.6191169317933601,1,0.058,-0.9834087249537212,0,0.108,3
7DDvRmOSP2Yx28CfL6W7aw,0.503,-0.5329311470427929,0.148,0.706,0.119,-0.5367625627477464,1,0.0349,-1.358222411676531,0,0.521,3
5qlckstqDQ2RskL0SJsDYx,0.365,0.1481821045139473,0.204,0.424,0.823,-0.0474795590210774,1,0.0314,-1.4298267447791964,0,0.201,3
6uU0Hu8oVk9gBihokcrDMH,0.381,0.293410013922977,0.508,0.846,0.535,0.0869798923847249,1,0.0465,-0.4073536725031824,0,0.403,3
63M8OHzd0lcVT517Pnon81,0.433,0.0301703191900877,0.662,0.00921,0.425,-0.5198568422493564,1,0.892,-1.1111726749781194,0,0.198,3
3Tsh9pjiJ5cvmuiZALdgVz,0.515,-0.1440890631717249,0.565,1.35e-05,0.122,1.1773988645309017,1,0.0304,-0.3886885686930337,0,0.374,3
7s4oBJSqvvR1dulnoLanV2,0.217,0.1180219172393324,0.292,0.815,0.0737,-0.2981166943169807,1,0.182,-1.3790892090699185,0,0.18,3
5A7eooPKJHtr0UJmatjH4a,0.653,-1.0243733627683749,0.472,7.69e-05,0.397,0.1453636015477704,1,0.0353,-0.448298600931783,0,0.448,3
3Tsh9pjiJ5cvmuiZALdgVz,0.515,-0.1440890631717249,0.565,1.35e-05,0.122,1.1773988645309017,1,0.0304,-0.3886885686930337,0,0.374,3
3xGJuHvSxFJxxYlHj5BIoT,0.615,-0.3869037316557989,0.55,0.19,0.747,0.3299504800127533,0,0.0349,-0.6806265656109224,0,0.549,3
1UMXtudajhlocMzXVSngDU,0.414,0.1251986591356465,0.37,0.000129,0.211,-0.0415822146611736,0,0.0573,-1.2932231593235832,0,0.33,3
23ItRtrVX4vF30wGrzfznf,0.164,-0.4705978986196296,0.232,0.00268,0.427,-0.1917679176933856,0,0.0499,-1.264765448232758,0,0.0552,3
4bnu1f2cbv0YYJrPeV4dIF,0.305,-0.0722934263505381,0.375,0.0276,0.207,0.9336419643215524,1,0.028,-1.0838322412280423,1,0.184,3
3xyTufSSGLP3oZnomceAVW,0.23,1.3567670735444095,0.704,0.869,0.112,0.89668527299949,1,0.0566,-0.7220644105133827,0,0.308,3
3Tsh9pjiJ5cvmuiZALdgVz,0.515,-0.1440890631717249,0.565,1.35e-05,0.122,1.1773988645309017,1,0.0304,-0.3886885686930337,0,0.374,3
3xGJuHvSxFJxxYlHj5BIoT,0.615,-0.3869037316557989,0.55,0.19,0.747,0.3299504800127533,0,0.0349,-0.6806265656109224,0,0.549,3
6an16oJkgHMlEgTMgtfIP9,0.126,0.273911474013332,0.23,0.612,0.0939,-0.7262638948459826,0,0.0382,-1.0163684065057972,1,0.0371,3
3xyTufSSGLP3oZnomceAVW,0.23,1.3567670735444095,0.704,0.869,0.112,0.89668527299949,1,0.0566,-0.7220644105133827,0,0.308,3
7s4oBJSqvvR1dulnoLanV2,0.217,0.1180219172393324,0.292,0.815,0.0737,-0.2981166943169807,1,0.182,-1.3790892090699185,0,0.18,3
6zGFOp6rJZbYSp9DQO5AHY,0.479,0.0793963725509787,0.324,0.0,0.0675,-0.0913164854296943,1,0.0255,-0.9677668421832448,0,0.57,3
3xGJuHvSxFJxxYlHj5BIoT,0.615,-0.3869037316557989,0.55,0.19,0.747,0.3299504800127533,0,0.0349,-0.6806265656109224,0,0.549,3
6an16oJkgHMlEgTMgtfIP9,0.126,0.273911474013332,0.23,0.612,0.0939,-0.7262638948459826,0,0.0382,-1.0163684065057972,1,0.0371,3
3xGJuHvSxFJxxYlHj5BIoT,0.615,-0.3869037316557989,0.55,0.19,0.747,0.3299504800127533,0,0.0349,-0.6806265656109224,0,0.549,3
6zGFOp6rJZbYSp9DQO5AHY,0.479,0.0793963725509787,0.324,0.0,0.0675,-0.0913164854296943,1,0.0255,-0.9677668421832448,0,0.57,3
4bnu1f2cbv0YYJrPeV4dIF,0.305,-0.0722934263505381,0.375,0.0276,0.207,0.9336419643215524,1,0.028,-1.0838322412280423,1,0.184,3
63M8OHzd0lcVT517Pnon81,0.433,0.0301703191900877,0.662,0.00921,0.425,-0.5198568422493564,1,0.892,-1.1111726749781194,0,0.198,3
3xGJuHvSxFJxxYlHj5BIoT,0.615,-0.3869037316557989,0.55,0.19,0.747,0.3299504800127533,0,0.0349,-0.6806265656109224,0,0.549,3
6JwcYUAHQAwUXJWZ4S9c5V,0.513,0.0422569683863703,0.833,1.07e-06,0.844,1.5045048983602216,0,0.0489,-0.8156199572519274,0,0.318,3
4gMgiXfqyzZLMhsksGmbQV,0.693,-0.2515050427993881,0.394,0.000694,0.247,-0.0679236861354097,1,0.0428,-0.397166732043418,0,0.721,3
5F7YHcQPCRUNfUehsjgAu1,0.396,-0.1613960161064798,0.25,0.554,0.124,0.509033170408493,1,0.0285,-0.2580657031202506,0,0.115,3
23ItRtrVX4vF30wGrzfznf,0.164,-0.4705978986196296,0.232,0.00268,0.427,-0.1917679176933856,0,0.0499,-1.264765448232758,0,0.0552,3
28YzSSMbcwjtj5OsN0w2hE,0.234,-1.094156125715628,0.227,0.802,0.12,-0.1473412568487786,1,0.0515,-1.13286099982794,1,0.362,3
7s4oBJSqvvR1dulnoLanV2,0.217,0.1180219172393324,0.292,0.815,0.0737,-0.2981166943169807,1,0.182,-1.3790892090699185,0,0.18,3
6tjF3ty70qWIu4OIBzP75K,0.174,-0.3865745233119312,0.633,0.917,0.155,0.2696009893964067,0,0.0414,-1.099901318275864,1,0.156,3
0u90NnJ2p3Q2MIP9IaAsg5,0.464,1.0935744085749302,0.65,0.377,0.0728,0.5888438974125216,1,0.0366,-0.6535161595486465,0,0.15,3
2DVkYfl2YuOMlRfC98srEG,0.568,-0.259260250785641,0.413,0.00541,0.535,0.3818471103799052,1,0.0339,-1.3254270356157414,0,0.634,3
1PaiKdq5vIqoQ1OuQminON,0.0842,0.6004861511300102,0.325,0.588,0.136,0.3205147290369075,1,0.0666,-1.0483751162084114,0,0.0583,3
6uE9hF8fIb6shBXrrzA12U,0.162,0.6153334474384399,0.411,0.0769,0.687,0.8263102969713069,1,0.0346,-1.8002041832372695,0,0.246,3
7ymn3tJva1XgJOhB9Kj5q0,0.337,0.3794509660809498,0.625,0.0122,0.142,0.7109189256625263,1,0.0482,-0.726862130858949,0,0.19,3
2dxfyqdrI8XVOT3H1YcOsU,0.386,-0.1657274573165094,0.348,0.00123,0.236,0.6482104973022179,1,0.0291,-1.045779089446084,1,0.265,3
6zGFOp6rJZbYSp9DQO5AHY,0.479,0.0793963725509787,0.324,0.0,0.0675,-0.0913164854296943,1,0.0255,-0.9677668421832448,0,0.57,3
4Fqevhw2LYckHoKJlNMWQp,0.294,-0.8584429515064127,0.84,0.695,0.264,0.767336853372271,0,0.045,-1.1261244746851926,0,0.13,3
5y1Uc72BAKxaleTEXpcJJq,0.462,-0.0452560153663247,0.364,0.000682,0.118,1.1215706712571476,1,0.0335,-1.89320109130544,0,0.0781,3
6pnwfWyaWjQiHCKTiZLItr,0.264,2.440149406425676,0.294,0.686,0.107,0.7067907846105936,0,0.028,0.714294194313375,1,0.0402,4
55e99bv2wlgTYtNEYHWtN1,0.28,1.537187354912888,0.716,0.52,0.512,0.6765177502297552,0,0.0983,0.6302026438729333,0,0.0618,4
55e99bv2wlgTYtNEYHWtN1,0.28,1.537187354912888,0.716,0.52,0.512,0.6765177502297552,0,0.0983,0.6302026438729333,0,0.0618,4
1Pt7RPrjEQfzpPA9PS5aZj,0.267,5.310742699471813,0.217,0.882,0.0807,-0.091513063575024,0,0.0332,0.700788282929623,0,0.0886,4
1oYeGnAbyODhUHO4jOMW9v,0.374,2.2892355986204183,0.272,0.336,0.0495,-0.7620411172960643,0,0.0586,0.8852376274478704,0,0.178,4
0OtkNB4TnTzrlid4zipYDV,0.217,1.996263687459942,0.779,0.9,0.106,0.5554256127064012,1,0.177,0.0571050902655522,0,0.0352,4
2jvuMDqBK04WvCYYz5qjvG,0.321,3.4475410475896133,0.479,0.00475,0.151,0.8141224519608395,0,0.05,-0.22711054856187,0,0.14,4
0gEaeqVRHPzRc7HMXtOKc7,0.419,1.851350877465757,0.575,0.459,0.895,0.6519454820634901,0,0.0897,0.4293884724225489,0,0.354,4
2jvuMDqBK04WvCYYz5qjvG,0.321,3.4475410475896133,0.479,0.00475,0.151,0.8141224519608395,0,0.05,-0.22711054856187,0,0.14,4
1oYeGnAbyODhUHO4jOMW9v,0.374,2.2892355986204183,0.272,0.336,0.0495,-0.7620411172960643,0,0.0586,0.8852376274478704,0,0.178,4
7kriFJLY2KOhw5en9iI2jb,0.285,5.268397100497756,0.322,0.649,0.107,-0.2051352315758334,0,0.0445,0.5710198059115292,0,0.138,4
0OtkNB4TnTzrlid4zipYDV,0.217,1.996263687459942,0.779,0.9,0.106,0.5554256127064012,1,0.177,0.0571050902655522,0,0.0352,4
2jvuMDqBK04WvCYYz5qjvG,0.321,3.4475410475896133,0.479,0.00475,0.151,0.8141224519608395,0,0.05,-0.22711054856187,0,0.14,4
21j1PsCiTaO8ZW88UZrh3A,0.288,2.140325258736412,0.485,0.9,0.322,0.4667688691625169,0,0.0491,0.6463703042155274,1,0.124,4
2jvuMDqBK04WvCYYz5qjvG,0.321,3.4475410475896133,0.479,0.00475,0.151,0.8141224519608395,0,0.05,-0.22711054856187,0,0.14,4
7kriFJLY2KOhw5en9iI2jb,0.285,5.268397100497756,0.322,0.649,0.107,-0.2051352315758334,0,0.0445,0.5710198059115292,0,0.138,4
0OtkNB4TnTzrlid4zipYDV,0.217,1.996263687459942,0.779,0.9,0.106,0.5554256127064012,1,0.177,0.0571050902655522,0,0.0352,4
21j1PsCiTaO8ZW88UZrh3A,0.288,2.140325258736412,0.485,0.9,0.322,0.4667688691625169,0,0.0491,0.6463703042155274,1,0.124,4
21j1PsCiTaO8ZW88UZrh3A,0.288,2.140325258736412,0.485,0.9,0.322,0.4667688691625169,0,0.0491,0.6463703042155274,1,0.124,4
2jvuMDqBK04WvCYYz5qjvG,0.321,3.4475410475896133,0.479,0.00475,0.151,0.8141224519608395,0,0.05,-0.22711054856187,0,0.14,4
1Pt7RPrjEQfzpPA9PS5aZj,0.267,5.310742699471813,0.217,0.882,0.0807,-0.091513063575024,0,0.0332,0.700788282929623,0,0.0886,4
21j1PsCiTaO8ZW88UZrh3A,0.288,2.140325258736412,0.485,0.9,0.322,0.4667688691625169,0,0.0491,0.6463703042155274,1,0.124,4
1oYeGnAbyODhUHO4jOMW9v,0.374,2.2892355986204183,0.272,0.336,0.0495,-0.7620411172960643,0,0.0586,0.8852376274478704,0,0.178,4
6pnwfWyaWjQiHCKTiZLItr,0.264,2.440149406425676,0.294,0.686,0.107,0.7067907846105936,0,0.028,0.714294194313375,1,0.0402,4
55e99bv2wlgTYtNEYHWtN1,0.28,1.537187354912888,0.716,0.52,0.512,0.6765177502297552,0,0.0983,0.6302026438729333,0,0.0618,4
1oYeGnAbyODhUHO4jOMW9v,0.374,2.2892355986204183,0.272,0.336,0.0495,-0.7620411172960643,0,0.0586,0.8852376274478704,0,0.178,4
55e99bv2wlgTYtNEYHWtN1,0.28,1.537187354912888,0.716,0.52,0.512,0.6765177502297552,0,0.0983,0.6302026438729333,0,0.0618,4
7kriFJLY2KOhw5en9iI2jb,0.285,5.268397100497756,0.322,0.649,0.107,-0.2051352315758334,0,0.0445,0.5710198059115292,0,0.138,4
1Pt7RPrjEQfzpPA9PS5aZj,0.267,5.310742699471813,0.217,0.882,0.0807,-0.091513063575024,0,0.0332,0.700788282929623,0,0.0886,4
1oYeGnAbyODhUHO4jOMW9v,0.374,2.2892355986204183,0.272,0.336,0.0495,-0.7620411172960643,0,0.0586,0.8852376274478704,0,0.178,4
0OtkNB4TnTzrlid4zipYDV,0.217,1.996263687459942,0.779,0.9,0.106,0.5554256127064012,1,0.177,0.0571050902655522,0,0.0352,4
6pnwfWyaWjQiHCKTiZLItr,0.264,2.440149406425676,0.294,0.686,0.107,0.7067907846105936,0,0.028,0.714294194313375,1,0.0402,4
1Pt7RPrjEQfzpPA9PS5aZj,0.267,5.310742699471813,0.217,0.882,0.0807,-0.091513063575024,0,0.0332,0.700788282929623,0,0.0886,4
0gEaeqVRHPzRc7HMXtOKc7,0.419,1.851350877465757,0.575,0.459,0.895,0.6519454820634901,0,0.0897,0.4293884724225489,0,0.354,4
55e99bv2wlgTYtNEYHWtN1,0.28,1.537187354912888,0.716,0.52,0.512,0.6765177502297552,0,0.0983,0.6302026438729333,0,0.0618,4
0gEaeqVRHPzRc7HMXtOKc7,0.419,1.851350877465757,0.575,0.459,0.895,0.6519454820634901,0,0.0897,0.4293884724225489,0,0.354,4
55e99bv2wlgTYtNEYHWtN1,0.28,1.537187354912888,0.716,0.52,0.512,0.6765177502297552,0,0.0983,0.6302026438729333,0,0.0618,4
2TA0hmeMz6xVkfMI2rLkZe,0.252,2.2403528625324176,0.809,0.838,0.698,1.0337002402945836,0,0.207,0.4132865342764696,0,0.22,4
6pnwfWyaWjQiHCKTiZLItr,0.264,2.440149406425676,0.294,0.686,0.107,0.7067907846105936,0,0.028,0.714294194313375,1,0.0402,4
2jvuMDqBK04WvCYYz5qjvG,0.321,3.4475410475896133,0.479,0.00475,0.151,0.8141224519608395,0,0.05,-0.22711054856187,0,0.14,4
7kriFJLY2KOhw5en9iI2jb,0.285,5.268397100497756,0.322,0.649,0.107,-0.2051352315758334,0,0.0445,0.5710198059115292,0,0.138,4
2jvuMDqBK04WvCYYz5qjvG,0.321,3.4475410475896133,0.479,0.00475,0.151,0.8141224519608395,0,0.05,-0.22711054856187,0,0.14,4
0gEaeqVRHPzRc7HMXtOKc7,0.419,1.851350877465757,0.575,0.459,0.895,0.6519454820634901,0,0.0897,0.4293884724225489,0,0.354,4
55e99bv2wlgTYtNEYHWtN1,0.28,1.537187354912888,0.716,0.52,0.512,0.6765177502297552,0,0.0983,0.6302026438729333,0,0.0618,4
2jvuMDqBK04WvCYYz5qjvG,0.321,3.4475410475896133,0.479,0.00475,0.151,0.8141224519608395,0,0.05,-0.22711054856187,0,0.14,4
6pnwfWyaWjQiHCKTiZLItr,0.264,2.440149406425676,0.294,0.686,0.107,0.7067907846105936,0,0.028,0.714294194313375,1,0.0402,4
2TA0hmeMz6xVkfMI2rLkZe,0.252,2.2403528625324176,0.809,0.838,0.698,1.0337002402945836,0,0.207,0.4132865342764696,0,0.22,4
21j1PsCiTaO8ZW88UZrh3A,0.288,2.140325258736412,0.485,0.9,0.322,0.4667688691625169,0,0.0491,0.6463703042155274,1,0.124,4
7kriFJLY2KOhw5en9iI2jb,0.285,5.268397100497756,0.322,0.649,0.107,-0.2051352315758334,0,0.0445,0.5710198059115292,0,0.138,4
0gEaeqVRHPzRc7HMXtOKc7,0.419,1.851350877465757,0.575,0.459,0.895,0.6519454820634901,0,0.0897,0.4293884724225489,0,0.354,4
55e99bv2wlgTYtNEYHWtN1,0.28,1.537187354912888,0.716,0.52,0.512,0.6765177502297552,0,0.0983,0.6302026438729333,0,0.0618,4
1Pt7RPrjEQfzpPA9PS5aZj,0.267,5.310742699471813,0.217,0.882,0.0807,-0.091513063575024,0,0.0332,0.700788282929623,0,0.0886,4
